"","Record_Number","Run_ID","Date_Time","Study_Info","Time_Period","LT_Iteration","Risk_Iteration","Run_Status","Memory_Usage","Memory_Avail","Message_Type","Message","Message_Time"
"4940",4939,"Base Case","11/12/2022 1:52:38 PM","Nominal | 11/10/2022 10:57:15 AM","2026_05_14 Hr 02",13,0,"Running"," 3276.5","14486.4","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 5/14/2026 Hr 2. Limit violated by 119.318 MW.","11/12/2022 1:52:38 PM"
"4941",4940,"Base Case","11/12/2022 1:52:51 PM","Nominal | 11/10/2022 10:57:15 AM","2023_04_13 Hr 05",13,0,"Running"," 3243.8","14528.2","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 4/13/2023 Hr 5. Limit violated by 4.875 MW.","11/12/2022 1:52:51 PM"
"4942",4941,"Base Case","11/12/2022 1:53:56 PM","Nominal | 11/10/2022 10:57:15 AM","2032_04_08 Hr 23",13,0,"Running"," 3245.0","14516.6","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 4/8/2032 Hr 23. Limit violated by 38.587 MW.","11/12/2022 1:53:56 PM"
"4943",4942,"Base Case","11/12/2022 1:54:04 PM","Nominal | 11/10/2022 10:57:15 AM","2029_04_11 Hr 23",13,0,"Running"," 3245.2","14510.6","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 4/11/2029 Hr 23. Limit violated by 8.544 MW.","11/12/2022 1:54:04 PM"
"4944",4943,"Base Case","11/12/2022 1:54:20 PM","Nominal | 11/10/2022 10:57:15 AM","2038_04_14 Hr 18",13,0,"Running"," 3242.2","14515.3","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 4/14/2038 Hr 18. Limit violated by 4.906 MW.","11/12/2022 1:54:20 PM"
"4945",4944,"Base Case","11/12/2022 1:54:48 PM","Nominal | 11/10/2022 10:57:15 AM","2029_04_14 Hr 08",13,0,"Running"," 3318.6","14350.9","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 4/14/2029 Hr 8. Limit violated by 4.906 MW.","11/12/2022 1:54:48 PM"
"4946",4945,"Base Case","11/12/2022 1:54:49 PM","Nominal | 11/10/2022 10:57:15 AM","2029_04_14 Hr 15",13,0,"Running"," 3308.3","14359.5","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 4/14/2029 Hr 15. Limit violated by 119.334 MW.","11/12/2022 1:54:49 PM"
"4947",4946,"Base Case","11/12/2022 1:55:03 PM","Nominal | 11/10/2022 10:57:15 AM","2035_04_14 Hr 18",13,0,"Running"," 3352.6","14308.3","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 4/14/2035 Hr 18. Limit violated by 4.906 MW.","11/12/2022 1:55:03 PM"
"4948",4947,"Base Case","11/12/2022 1:56:18 PM","Nominal | 11/10/2022 10:57:15 AM","2020_03_11 Hr 24",13,0,"Running"," 3487.9","14149.1","Warning","MIP commitment solution found for 3/11/2020 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/12/2022 1:56:18 PM"
"4949",4948,"Base Case","11/12/2022 1:56:36 PM","Nominal | 11/10/2022 10:57:15 AM","2038_05_14 Hr 02",13,0,"Running"," 3473.3","14169.2","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 5/14/2038 Hr 2. Limit violated by 4.906 MW.","11/12/2022 1:56:36 PM"
"4950",4949,"Base Case","11/12/2022 1:56:45 PM","Nominal | 11/10/2022 10:57:15 AM","2032_04_14 Hr 09",13,0,"Running"," 3422.6","14212.4","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 4/14/2032 Hr 9. Limit violated by 80.766 MW.","11/12/2022 1:56:45 PM"
"4951",4950,"Base Case","11/12/2022 1:56:45 PM","Nominal | 11/10/2022 10:57:15 AM","2032_04_14 Hr 12",13,0,"Running"," 3422.3","14203.4","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 4/14/2032 Hr 12. Limit violated by 4.906 MW.","11/12/2022 1:56:45 PM"
"4952",4951,"Base Case","11/12/2022 1:57:26 PM","Nominal | 11/10/2022 10:57:15 AM","2029_05_14 Hr 02",13,0,"Running"," 3450.1","14189.7","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 5/14/2029 Hr 2. Limit violated by 4.906 MW.","11/12/2022 1:57:26 PM"
"4953",4952,"Base Case","11/12/2022 1:57:26 PM","Nominal | 11/10/2022 10:57:15 AM","2029_05_14 Hr 02",13,0,"Running"," 3450.1","14189.7","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 5/14/2029 Hr 2. Limit violated by 119.318 MW.","11/12/2022 1:57:26 PM"
"4954",4953,"Base Case","11/12/2022 1:57:28 PM","Nominal | 11/10/2022 10:57:15 AM","2035_05_14 Hr 02",13,0,"Running"," 3480.7","14159.8","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 5/14/2035 Hr 2. Limit violated by 4.886 MW.","11/12/2022 1:57:28 PM"
"4955",4954,"Base Case","11/12/2022 1:57:42 PM","Nominal | 11/10/2022 10:57:15 AM","2026_09_14 Hr 05",13,0,"Running"," 3500.8","14020.6","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2026 Hr 5. Limit violated by 103.783 MW.","11/12/2022 1:57:42 PM"
"4956",4955,"Base Case","11/12/2022 1:57:42 PM","Nominal | 11/10/2022 10:57:15 AM","2026_09_14 Hr 08",13,0,"Running"," 3503.2","14016.9","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/14/2026 Hr 8. Limit violated by 4.886 MW.","11/12/2022 1:57:42 PM"
"4957",4956,"Base Case","11/12/2022 1:57:42 PM","Nominal | 11/10/2022 10:57:15 AM","2026_09_14 Hr 08",13,0,"Running"," 3499.3","14019.9","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2026 Hr 8. Limit violated by 15.569 MW.","11/12/2022 1:57:42 PM"
"4958",4957,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.5","13995.4","Warning","Resource '6371' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4959",4958,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.5","13995.4","Warning","Resource '6372' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4960",4959,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.3","Warning","Resource '6373' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4961",4960,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.0","Warning","Resource '8155' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4962",4961,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.0","Warning","Resource '10100' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4963",4962,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.3","Warning","Resource '12667' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4964",4963,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.3","Warning","Resource '14016' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4965",4964,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.3","Warning","Resource '14019' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4966",4965,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.4","13995.3","Warning","Resource '14022' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4967",4966,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.5","13995.3","Warning","Resource '14029' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4968",4967,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.7","13995.3","Warning","Resource '14030' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4969",4968,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.8","13995.3","Warning","Resource '12667_2' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4970",4969,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.8","13995.3","Warning","Resource '12667_3' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4971",4970,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.8","13995.3","Warning","Resource '8854_2' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4972",4971,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3504.9","13995.3","Warning","Resource 'Simple_001' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4973",4972,"Base Case","11/12/2022 1:58:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_08 Hr 01",13,0,"Running"," 3505.1","13995.3","Warning","Resource 'Simple_005' has dispatch costs which are out of order. Look at segment level reporting in the Resource output table to confirm that this is expected.","11/12/2022 1:58:12 PM"
"4974",4973,"Base Case","11/12/2022 1:59:04 PM","Nominal | 11/10/2022 10:57:15 AM","2023_07_14 Hr 03",13,0,"Running"," 3614.3","13905.5","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 7/14/2023 Hr 3. Limit violated by 4.906 MW.","11/12/2022 1:59:04 PM"
"4975",4974,"Base Case","11/12/2022 1:59:38 PM","Nominal | 11/10/2022 10:57:15 AM","2032_05_13 Hr 02",13,0,"Running"," 3644.1","13875.1","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 5/13/2032 Hr 2. Limit violated by 18.479 MW.","11/12/2022 1:59:38 PM"
"4976",4975,"Base Case","11/12/2022 1:59:51 PM","Nominal | 11/10/2022 10:57:15 AM","2032_05_14 Hr 01",13,0,"Running"," 3651.1","13868.0","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 5/14/2032 Hr 1. Limit violated by 4.886 MW.","11/12/2022 1:59:51 PM"
"4977",4976,"Base Case","11/12/2022 1:59:51 PM","Nominal | 11/10/2022 10:57:15 AM","2032_05_14 Hr 02",13,0,"Running"," 3650.7","13866.4","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 5/14/2032 Hr 2. Limit violated by 100.874 MW.","11/12/2022 1:59:51 PM"
"4978",4977,"Base Case","11/12/2022 2:01:30 PM","Nominal | 11/10/2022 10:57:15 AM","2020_04_08 Hr 24",13,0,"Running"," 3677.7","13829.7","Warning","MIP commitment solution found for 4/8/2020 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/12/2022 2:01:30 PM"
"4979",4978,"Base Case","11/12/2022 2:03:05 PM","Nominal | 11/10/2022 10:57:15 AM","2023_09_13 Hr 08",13,0,"Running"," 3647.8","13875.2","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/13/2023 Hr 8. Limit violated by 4.901 MW.","11/12/2022 2:03:05 PM"
"4980",4979,"Base Case","11/12/2022 2:03:12 PM","Nominal | 11/10/2022 10:57:15 AM","2026_10_14 Hr 24",13,0,"Running"," 3653.9","13874.7","Warning","MIP commitment solution found for 10/14/2026 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/12/2022 2:03:12 PM"
"4981",4980,"Base Case","11/12/2022 2:04:21 PM","Nominal | 11/10/2022 10:57:15 AM","2026_11_14 Hr 22",13,0,"Running"," 3654.2","13874.1","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 11/14/2026 Hr 22. Limit violated by 119.281 MW.","11/12/2022 2:04:21 PM"
"4982",4981,"Base Case","11/12/2022 2:04:21 PM","Nominal | 11/10/2022 10:57:15 AM","2026_11_14 Hr 23",13,0,"Running"," 3655.1","13874.1","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 11/14/2026 Hr 23. Limit violated by 4.906 MW.","11/12/2022 2:04:21 PM"
"4983",4982,"Base Case","11/12/2022 2:04:22 PM","Nominal | 11/10/2022 10:57:15 AM","2038_09_14 Hr 01",13,0,"Running"," 3648.7","13884.4","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/14/2038 Hr 1. Limit violated by 4.906 MW.","11/12/2022 2:04:22 PM"
"4984",4983,"Base Case","11/12/2022 2:06:15 PM","Nominal | 11/10/2022 10:57:15 AM","2035_09_14 Hr 05",13,0,"Running"," 3805.0","13714.4","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/14/2035 Hr 5. Limit violated by 4.886 MW.","11/12/2022 2:06:15 PM"
"4985",4984,"Base Case","11/12/2022 2:06:17 PM","Nominal | 11/10/2022 10:57:15 AM","2029_09_14 Hr 04",13,0,"Running"," 3796.9","13710.0","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2029 Hr 4. Limit violated by 71.978 MW.","11/12/2022 2:06:17 PM"
"4986",4985,"Base Case","11/12/2022 2:06:17 PM","Nominal | 11/10/2022 10:57:15 AM","2029_09_14 Hr 09",13,0,"Running"," 3795.5","13725.5","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/14/2029 Hr 9. Limit violated by 4.875 MW.","11/12/2022 2:06:17 PM"
"4987",4986,"Base Case","11/12/2022 2:06:17 PM","Nominal | 11/10/2022 10:57:15 AM","2029_09_14 Hr 09",13,0,"Running"," 3795.5","13725.5","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2029 Hr 9. Limit violated by 47.366 MW.","11/12/2022 2:06:17 PM"
"4988",4987,"Base Case","11/12/2022 2:07:21 PM","Nominal | 11/10/2022 10:57:15 AM","2023_11_13 Hr 06",13,0,"Running"," 3876.7","13644.4","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 11/13/2023 Hr 6. Limit violated by 4.845 MW.","11/12/2022 2:07:21 PM"
"4989",4988,"Base Case","11/12/2022 2:08:55 PM","Nominal | 11/10/2022 10:57:15 AM","2020_04_14 Hr 24",13,0,"Running"," 3994.8","13523.7","Warning","MIP commitment solution found for 4/14/2020 did not meet input tolerance, but the time limit was reached. The best available solution will be used, but this may cause results that are not reproducible.","11/12/2022 2:08:55 PM"
"4990",4989,"Base Case","11/12/2022 2:10:34 PM","Nominal | 11/10/2022 10:57:15 AM","2032_09_14 Hr 01",13,0,"Running"," 4003.0","13503.2","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 9/14/2032 Hr 1. Limit violated by 4.886 MW.","11/12/2022 2:10:34 PM"
"4991",4990,"Base Case","11/12/2022 2:10:35 PM","Nominal | 11/10/2022 10:57:15 AM","2032_09_14 Hr 08",13,0,"Running"," 4006.0","13502.1","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2032 Hr 8. Limit violated by 80.707 MW.","11/12/2022 2:10:35 PM"
"4992",4991,"Base Case","11/12/2022 2:10:35 PM","Nominal | 11/10/2022 10:57:15 AM","2032_09_14 Hr 09",13,0,"Running"," 4001.5","13506.5","Warning","Resource charging constraint for storage group Lith_Genesee could not be met for 9/14/2032 Hr 9. Limit violated by 38.611 MW.","11/12/2022 2:10:35 PM"
"4993",4992,"Base Case","11/12/2022 2:13:39 PM","Nominal | 11/10/2022 10:57:15 AM","2038_11_14 Hr 22",13,0,"Running"," 4080.2","12984.7","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 11/14/2038 Hr 22. Limit violated by 4.906 MW.","11/12/2022 2:13:39 PM"
"4994",4993,"Base Case","11/12/2022 2:15:10 PM","Nominal | 11/10/2022 10:57:15 AM","2029_11_14 Hr 05",13,0,"Running"," 4093.0","13236.4","Warning","Resource charging constraint for storage group Lith_Crossfield could not be met for 11/14/2029 Hr 5. Limit violated by 4.906 MW.","11/12/2022 2:15:10 PM"
